date,mandi,crop,price,arrival_volume_tonnes
2025-10-30,Azadpur,Wheat,2347.14,122.5
2025-10-31,Azadpur,Wheat,2306.84,141.9
2025-11-01,Azadpur,Wheat,2319.53,100.1
2025-11-02,Azadpur,Wheat,2465.28,274.2
2025-11-03,Azadpur,Wheat,2409.01,433.3
2025-11-04,Azadpur,Wheat,2476.63,441.6
2025-11-05,Azadpur,Wheat,2489.32,395.6
2025-11-06,Azadpur,Wheat,2460.12,360.0
2025-11-07,Azadpur,Wheat,2418.94,472.2
2025-11-08,Azadpur,Wheat,2359.94,377.7
2025-11-09,Azadpur,Wheat,2509.81,272.1
2025-11-10,Azadpur,Wheat,2342.26,163.1
2025-11-11,Azadpur,Wheat,2381.92,442.9
2025-11-12,Azadpur,Wheat,2350.33,399.4
2025-11-13,Azadpur,Wheat,2349.14,207.4
2025-11-14,Azadpur,Wheat,2465.27,173.5
2025-11-15,Azadpur,Wheat,2431.47,236.3
2025-11-16,Azadpur,Wheat,2425.56,343.9
2025-11-17,Azadpur,Wheat,2429.16,139.1
2025-11-18,Azadpur,Wheat,2315.9,161.2
2025-11-19,Azadpur,Wheat,2356.47,464.4
2025-11-20,Azadpur,Wheat,2360.32,369.0
2025-11-21,Azadpur,Wheat,2390.77,282.0
2025-11-22,Azadpur,Wheat,2403.85,472.8
2025-11-23,Azadpur,Wheat,2430.67,396.2
2025-11-24,Azadpur,Wheat,2424.9,409.5
2025-11-25,Azadpur,Wheat,2350.91,424.9
2025-11-26,Azadpur,Wheat,2332.67,74.6
2025-11-27,Azadpur,Wheat,2411.17,471.1
2025-11-28,Azadpur,Wheat,2355.71,267.5
2025-11-29,Azadpur,Wheat,2464.49,257.9
2025-11-30,Azadpur,Wheat,2393.66,432.2
2025-12-01,Azadpur,Wheat,2759.65,217.8
2025-12-02,Azadpur,Wheat,2835.97,133.4
2025-12-03,Azadpur,Wheat,2759.06,479.5
2025-12-04,Azadpur,Wheat,2737.82,275.2
2025-12-05,Azadpur,Wheat,2679.74,247.8
2025-12-06,Azadpur,Wheat,2835.44,303.5
2025-12-07,Azadpur,Wheat,2711.32,140.2
2025-12-08,Azadpur,Wheat,2791.11,288.8
2025-12-09,Azadpur,Wheat,2711.57,276.6
2025-12-10,Azadpur,Wheat,2703.02,444.8
2025-12-11,Azadpur,Wheat,2772.96,268.9
2025-12-12,Azadpur,Wheat,2720.8,120.2
2025-12-13,Azadpur,Wheat,2721.62,84.4
2025-12-14,Azadpur,Wheat,2812.87,169.3
2025-12-15,Azadpur,Wheat,2771.89,216.4
2025-12-16,Azadpur,Wheat,2676.55,284.9
2025-12-17,Azadpur,Wheat,2820.29,389.4
2025-12-18,Azadpur,Wheat,2720.87,305.5
2025-12-19,Azadpur,Wheat,2758.35,423.9
2025-12-20,Azadpur,Wheat,2664.92,436.1
2025-12-21,Azadpur,Wheat,2699.05,152.7
2025-12-22,Azadpur,Wheat,2737.36,343.5
2025-12-23,Azadpur,Wheat,2710.97,469.4
2025-12-24,Azadpur,Wheat,2766.54,203.7
2025-12-25,Azadpur,Wheat,2777.77,492.2
2025-12-26,Azadpur,Wheat,2789.78,122.4
2025-12-27,Azadpur,Wheat,2763.5,138.6
2025-12-28,Azadpur,Wheat,2863.95,339.5
2025-12-29,Azadpur,Wheat,2779.79,130.8
2025-12-30,Azadpur,Wheat,2747.96,370.4
2025-12-31,Azadpur,Wheat,2785.74,176.2
2023-01-01,Ghazipur,Wheat,2420.96,294.8
2023-01-02,Ghazipur,Wheat,2430.79,394.6
2023-01-03,Ghazipur,Wheat,2513.94,220.4
2023-01-04,Ghazipur,Wheat,2467.46,302.5
2023-01-05,Ghazipur,Wheat,2441.38,333.2
2023-01-06,Ghazipur,Wheat,2527.44,322.7
2023-01-07,Ghazipur,Wheat,2464.83,321.9
2023-01-08,Ghazipur,Wheat,2482.49,79.6
2023-01-09,Ghazipur,Wheat,2492.69,415.1
2023-01-10,Ghazipur,Wheat,2545.65,432.7
2023-01-11,Ghazipur,Wheat,2404.18,455.8
2023-01-12,Ghazipur,Wheat,2464.02,311.7
2023-01-13,Ghazipur,Wheat,2461.39,135.4
2023-01-14,Ghazipur,Wheat,2465.41,304.0
2023-01-15,Ghazipur,Wheat,2428.38,427.7
2023-01-16,Ghazipur,Wheat,2496.21,68.7
2023-01-17,Ghazipur,Wheat,2547.77,127.9
2023-01-18,Ghazipur,Wheat,2490.19,115.1
2023-01-19,Ghazipur,Wheat,2453.54,299.8
2023-01-20,Ghazipur,Wheat,2426.22,415.3
2023-01-21,Ghazipur,Wheat,2496.92,451.8
2023-01-22,Ghazipur,Wheat,2451.21,479.7
2023-01-23,Ghazipur,Wheat,2476.25,415.0
2023-01-24,Ghazipur,Wheat,2518.13,245.6
2023-01-25,Ghazipur,Wheat,2500.85,457.9
2023-01-26,Ghazipur,Wheat,2449.04,99.7
2023-01-27,Ghazipur,Wheat,2392.09,99.7
2023-01-28,Ghazipur,Wheat,2498.92,176.0
2023-01-29,Ghazipur,Wheat,2484.79,294.7
2023-01-30,Ghazipur,Wheat,2537.04,303.9
2023-01-31,Ghazipur,Wheat,2484.67,400.3
2023-02-01,Ghazipur,Wheat,2432.0,157.3
2023-02-02,Ghazipur,Wheat,2443.96,91.3
2023-02-03,Ghazipur,Wheat,2460.73,103.9
2023-02-04,Ghazipur,Wheat,2429.46,402.2
2023-02-05,Ghazipur,Wheat,2476.56,74.7
2023-02-06,Ghazipur,Wheat,2450.44,473.0
2023-02-07,Ghazipur,Wheat,2477.31,292.2
2023-02-08,Ghazipur,Wheat,2440.27,292.3
2023-02-09,Ghazipur,Wheat,2499.42,397.8
2023-02-10,Ghazipur,Wheat,2475.27,403.8
2023-02-11,Ghazipur,Wheat,2470.25,343.3
2023-02-12,Ghazipur,Wheat,2464.55,445.7
2023-02-13,Ghazipur,Wheat,2470.47,335.1
2023-02-14,Ghazipur,Wheat,2519.82,172.7
2023-02-15,Ghazipur,Wheat,2333.67,476.6
2023-02-16,Ghazipur,Wheat,2477.32,141.0
2023-02-17,Ghazipur,Wheat,2481.79,434.5
2023-02-18,Ghazipur,Wheat,2525.48,328.7
2023-02-19,Ghazipur,Wheat,2493.33,173.2
2023-02-20,Ghazipur,Wheat,2535.66,173.4
2023-02-21,Ghazipur,Wheat,2431.71,460.8
2023-02-22,Ghazipur,Wheat,2410.4,414.9
2023-02-23,Ghazipur,Wheat,2416.95,175.0
2023-02-24,Ghazipur,Wheat,2529.28,387.3
2023-02-25,Ghazipur,Wheat,2413.81,245.7
2023-02-26,Ghazipur,Wheat,2531.78,70.0
2023-02-27,Ghazipur,Wheat,2505.28,198.8
2023-02-28,Ghazipur,Wheat,2455.8,256.5
2023-03-01,Ghazipur,Wheat,2140.95,64.2
2023-03-02,Ghazipur,Wheat,2256.5,332.1
2023-03-03,Ghazipur,Wheat,2165.28,386.2
2023-03-04,Ghazipur,Wheat,2233.31,102.7
2023-03-05,Ghazipur,Wheat,2227.64,463.8
2023-03-06,Ghazipur,Wheat,2260.16,446.2
2023-03-07,Ghazipur,Wheat,2136.36,161.1
2023-03-08,Ghazipur,Wheat,2226.05,317.8
2023-03-09,Ghazipur,Wheat,2245.91,378.7
2023-03-10,Ghazipur,Wheat,2161.62,439.1
2023-03-11,Ghazipur,Wheat,2171.73,272.9
2023-03-12,Ghazipur,Wheat,2130.54,103.8
2023-03-13,Ghazipur,Wheat,2121.35,286.4
2023-03-14,Ghazipur,Wheat,2168.75,158.0
2023-03-15,Ghazipur,Wheat,2235.35,320.7
2023-03-16,Ghazipur,Wheat,2184.7,441.6
2023-03-17,Ghazipur,Wheat,2204.75,113.0
2023-03-18,Ghazipur,Wheat,2165.94,122.6
2023-03-19,Ghazipur,Wheat,2153.3,129.0
2023-03-20,Ghazipur,Wheat,2140.91,85.3
2023-03-21,Ghazipur,Wheat,2222.32,299.1
2023-03-22,Ghazipur,Wheat,2244.16,84.8
2023-03-23,Ghazipur,Wheat,2227.63,267.1
2023-03-24,Ghazipur,Wheat,2130.7,327.6
2023-03-25,Ghazipur,Wheat,2266.42,162.3
2023-03-26,Ghazipur,Wheat,2203.28,308.4
2023-03-27,Ghazipur,Wheat,2088.11,409.4
2023-03-28,Ghazipur,Wheat,2099.19,362.8
2023-03-29,Ghazipur,Wheat,2158.69,353.5
2023-03-30,Ghazipur,Wheat,2132.55,417.3
2023-03-31,Ghazipur,Wheat,2208.4,258.8
2023-04-01,Ghazipur,Wheat,1860.93,167.5
2023-04-02,Ghazipur,Wheat,1853.78,159.5
2023-04-03,Ghazipur,Wheat,1822.55,329.7
2023-04-04,Ghazipur,Wheat,1851.63,182.0
2023-04-05,Ghazipur,Wheat,1888.78,192.5
2023-04-06,Ghazipur,Wheat,1869.79,481.6
2023-04-07,Ghazipur,Wheat,1854.55,367.5
2023-04-08,Ghazipur,Wheat,1849.08,219.0
2023-04-09,Ghazipur,Wheat,1790.71,163.1
2023-04-10,Ghazipur,Wheat,1812.21,240.2
2023-04-11,Ghazipur,Wheat,1876.87,209.1
2023-04-12,Ghazipur,Wheat,1851.82,143.1
2023-04-13,Ghazipur,Wheat,1867.83,356.1
2023-04-14,Ghazipur,Wheat,1840.92,178.9
2023-04-15,Ghazipur,Wheat,1810.13,376.1
2023-04-16,Ghazipur,Wheat,1792.41,293.1
2023-04-17,Ghazipur,Wheat,1784.76,402.6
2023-04-18,Ghazipur,Wheat,1794.37,450.8
2023-04-19,Ghazipur,Wheat,1822.76,308.6
2023-04-20,Ghazipur,Wheat,1920.65,196.2
2023-04-21,Ghazipur,Wheat,1790.28,421.7
2023-04-22,Ghazipur,Wheat,1917.95,289.6
2023-04-23,Ghazipur,Wheat,1822.74,71.6
2023-04-24,Ghazipur,Wheat,1887.16,156.9
2023-04-25,Ghazipur,Wheat,1803.16,147.4
2023-04-26,Ghazipur,Wheat,1760.85,83.6
2023-04-27,Ghazipur,Wheat,1809.02,317.4
2023-04-28,Ghazipur,Wheat,1951.58,144.5
2023-04-29,Ghazipur,Wheat,1858.72,126.3
2023-04-30,Ghazipur,Wheat,1931.83,440.3
2023-05-01,Ghazipur,Wheat,1836.08,454.6
2023-05-02,Ghazipur,Wheat,1869.22,349.6
2023-05-03,Ghazipur,Wheat,1811.4,321.2
2023-05-04,Ghazipur,Wheat,1887.16,435.4
2023-05-05,Ghazipur,Wheat,1828.24,121.2
2023-05-06,Ghazipur,Wheat,1907.65,358.3
2023-05-07,Ghazipur,Wheat,1843.52,215.1
2023-05-08,Ghazipur,Wheat,1756.14,307.3
2023-05-09,Ghazipur,Wheat,1848.87,394.1
2023-05-10,Ghazipur,Wheat,1828.09,135.0
2023-05-11,Ghazipur,Wheat,1847.42,255.5
2023-05-12,Ghazipur,Wheat,1822.49,302.5
2023-05-13,Ghazipur,Wheat,1792.25,335.1
2023-05-14,Ghazipur,Wheat,1863.1,205.1
2023-05-15,Ghazipur,Wheat,1791.02,137.7
2023-05-16,Ghazipur,Wheat,1784.23,467.3
2023-05-17,Ghazipur,Wheat,1843.06,153.8
2023-05-18,Ghazipur,Wheat,1793.29,361.7
2023-05-19,Ghazipur,Wheat,1832.69,348.6
2023-05-20,Ghazipur,Wheat,1840.93,71.8
2023-05-21,Ghazipur,Wheat,1831.68,120.1
2023-05-22,Ghazipur,Wheat,1849.21,151.7
2023-05-23,Ghazipur,Wheat,1811.63,485.7
2023-05-24,Ghazipur,Wheat,1874.68,242.7
2023-05-25,Ghazipur,Wheat,1953.25,170.6
2023-05-26,Ghazipur,Wheat,1911.86,139.0
2023-05-27,Ghazipur,Wheat,1820.27,346.0
2023-05-28,Ghazipur,Wheat,1990.29,442.1
2023-05-29,Ghazipur,Wheat,1875.18,481.5
2023-05-30,Ghazipur,Wheat,1958.73,364.2
2023-05-31,Ghazipur,Wheat,1874.74,95.2
2023-06-01,Ghazipur,Wheat,2175.83,414.5
2023-06-02,Ghazipur,Wheat,2268.3,365.5
2023-06-03,Ghazipur,Wheat,2213.05,448.7
2023-06-04,Ghazipur,Wheat,2164.6,111.8
2023-06-05,Ghazipur,Wheat,2173.93,67.7
2023-06-06,Ghazipur,Wheat,2150.02,266.0
2023-06-07,Ghazipur,Wheat,2168.36,349.9
2023-06-08,Ghazipur,Wheat,2243.47,316.7
2023-06-09,Ghazipur,Wheat,2109.48,376.1
2023-06-10,Ghazipur,Wheat,2188.88,206.9
2023-06-11,Ghazipur,Wheat,2111.98,421.5
2023-06-12,Ghazipur,Wheat,2179.73,241.2
2023-06-13,Ghazipur,Wheat,2208.78,480.4
2023-06-14,Ghazipur,Wheat,2255.18,311.6
2023-06-15,Ghazipur,Wheat,2217.58,450.9
2023-06-16,Ghazipur,Wheat,2261.74,72.6
2023-06-17,Ghazipur,Wheat,2214.81,299.4
2023-06-18,Ghazipur,Wheat,2148.6,399.6
2023-06-19,Ghazipur,Wheat,2207.06,218.6
2023-06-20,Ghazipur,Wheat,2197.01,273.3
2023-06-21,Ghazipur,Wheat,2167.28,133.4
2023-06-22,Ghazipur,Wheat,2163.74,270.4
2023-06-23,Ghazipur,Wheat,2174.99,187.2
2023-06-24,Ghazipur,Wheat,2136.73,210.0
2023-06-25,Ghazipur,Wheat,2122.07,304.4
2023-06-26,Ghazipur,Wheat,2181.28,453.9
2023-06-27,Ghazipur,Wheat,2197.08,228.8
2023-06-28,Ghazipur,Wheat,2269.39,441.6
2023-06-29,Ghazipur,Wheat,2150.05,210.0
2023-06-30,Ghazipur,Wheat,2176.41,308.4
2023-07-01,Ghazipur,Wheat,2181.65,123.5
2023-07-02,Ghazipur,Wheat,2117.14,298.3
2023-07-03,Ghazipur,Wheat,2307.32,253.3
2023-07-04,Ghazipur,Wheat,2224.08,409.2
2023-07-05,Ghazipur,Wheat,2158.54,227.8
2023-07-06,Ghazipur,Wheat,2245.05,219.9
2023-07-07,Ghazipur,Wheat,2141.48,277.8
2023-07-08,Ghazipur,Wheat,2253.83,60.4
2023-07-09,Ghazipur,Wheat,2190.39,343.3
2023-07-10,Ghazipur,Wheat,2129.66,385.2
2023-07-11,Ghazipur,Wheat,2164.16,450.0
2023-07-12,Ghazipur,Wheat,2193.4,305.9
2023-07-13,Ghazipur,Wheat,2127.68,353.4
2023-07-14,Ghazipur,Wheat,2239.02,317.4
2023-07-15,Ghazipur,Wheat,2209.52,197.5
2023-07-16,Ghazipur,Wheat,2166.36,317.0
2023-07-17,Ghazipur,Wheat,2155.71,225.4
2023-07-18,Ghazipur,Wheat,2239.94,460.8
2023-07-19,Ghazipur,Wheat,2079.78,294.6
2023-07-20,Ghazipur,Wheat,2175.05,204.6
2023-07-21,Ghazipur,Wheat,2293.97,56.6
2023-07-22,Ghazipur,Wheat,2206.52,110.4
2023-07-23,Ghazipur,Wheat,2234.44,317.9
2023-07-24,Ghazipur,Wheat,2201.9,298.9
2023-07-25,Ghazipur,Wheat,2268.17,221.3
2023-07-26,Ghazipur,Wheat,2182.03,188.8
2023-07-27,Ghazipur,Wheat,2191.13,254.7
2023-07-28,Ghazipur,Wheat,2185.34,337.4
2023-07-29,Ghazipur,Wheat,2154.52,137.4
2023-07-30,Ghazipur,Wheat,2142.29,185.3
2023-07-31,Ghazipur,Wheat,2197.12,115.9
2023-08-01,Ghazipur,Wheat,2247.17,473.5
2023-08-02,Ghazipur,Wheat,2201.87,446.6
2023-08-03,Ghazipur,Wheat,2168.82,50.0
2023-08-04,Ghazipur,Wheat,2300.2,495.1
2023-08-05,Ghazipur,Wheat,2156.36,96.8
2023-08-06,Ghazipur,Wheat,2199.68,408.9
2023-08-07,Ghazipur,Wheat,2238.53,396.8
2023-08-08,Ghazipur,Wheat,2124.69,300.5
2023-08-09,Ghazipur,Wheat,2156.54,225.2
2023-08-10,Ghazipur,Wheat,2146.44,392.6
2023-08-11,Ghazipur,Wheat,2200.97,159.7
2023-08-12,Ghazipur,Wheat,2178.48,88.4
2023-08-13,Ghazipur,Wheat,2204.66,150.2
2023-08-14,Ghazipur,Wheat,2275.35,297.7
2023-08-15,Ghazipur,Wheat,2199.27,58.4
2023-08-16,Ghazipur,Wheat,2219.96,165.1
2023-08-17,Ghazipur,Wheat,2142.52,423.2
2023-08-18,Ghazipur,Wheat,2165.66,311.6
2023-08-19,Ghazipur,Wheat,2211.54,196.2
2023-08-20,Ghazipur,Wheat,2242.91,299.8
2023-08-21,Ghazipur,Wheat,2203.76,241.4
2023-08-22,Ghazipur,Wheat,2163.4,141.7
2023-08-23,Ghazipur,Wheat,2205.94,275.0
2023-08-24,Ghazipur,Wheat,2270.56,241.2
2023-08-25,Ghazipur,Wheat,2194.66,345.0
2023-08-26,Ghazipur,Wheat,2112.0,291.7
2023-08-27,Ghazipur,Wheat,2227.03,298.1
2023-08-28,Ghazipur,Wheat,2175.72,371.9
2023-08-29,Ghazipur,Wheat,2220.06,351.5
2023-08-30,Ghazipur,Wheat,2199.32,59.6
2023-08-31,Ghazipur,Wheat,2187.68,51.0
2023-09-01,Ghazipur,Wheat,2253.31,347.3
2023-09-02,Ghazipur,Wheat,2201.52,435.4
2023-09-03,Ghazipur,Wheat,2197.03,444.5
2023-09-04,Ghazipur,Wheat,2180.33,455.3
2023-09-05,Ghazipur,Wheat,2184.67,187.3
2023-09-06,Ghazipur,Wheat,2258.43,147.4
2023-09-07,Ghazipur,Wheat,2181.9,354.0
2023-09-08,Ghazipur,Wheat,2211.57,266.9
2023-09-09,Ghazipur,Wheat,2230.18,61.3
2023-09-10,Ghazipur,Wheat,2211.17,221.9
2023-09-11,Ghazipur,Wheat,2299.33,377.8
2023-09-12,Ghazipur,Wheat,2195.79,479.4
2023-09-13,Ghazipur,Wheat,2203.26,177.8
2023-09-14,Ghazipur,Wheat,2264.36,127.3
2023-09-15,Ghazipur,Wheat,2301.3,296.8
2023-09-16,Ghazipur,Wheat,2235.88,105.1
2023-09-17,Ghazipur,Wheat,2134.53,482.3
2023-09-18,Ghazipur,Wheat,2118.92,336.6
2023-09-19,Ghazipur,Wheat,2162.13,83.9
2023-09-20,Ghazipur,Wheat,2115.5,175.0
2023-09-21,Ghazipur,Wheat,2193.69,276.8
2023-09-22,Ghazipur,Wheat,2167.77,351.3
2023-09-23,Ghazipur,Wheat,2231.54,484.6
2023-09-24,Ghazipur,Wheat,2259.92,203.7
2023-09-25,Ghazipur,Wheat,2223.78,135.3
2023-09-26,Ghazipur,Wheat,2106.94,294.9
2023-09-27,Ghazipur,Wheat,2236.11,61.5
2023-09-28,Ghazipur,Wheat,2198.86,429.2
2023-09-29,Ghazipur,Wheat,2159.74,489.2
2023-09-30,Ghazipur,Wheat,2259.45,236.2
2023-10-01,Ghazipur,Wheat,2216.07,328.8
2023-10-02,Ghazipur,Wheat,2144.92,481.7
2023-10-03,Ghazipur,Wheat,2152.53,449.1
2023-10-04,Ghazipur,Wheat,2293.26,80.2
2023-10-05,Ghazipur,Wheat,2203.99,342.3
2023-10-06,Ghazipur,Wheat,2210.78,157.2
2023-10-07,Ghazipur,Wheat,2229.32,349.1
2023-10-08,Ghazipur,Wheat,2136.58,80.0
2023-10-09,Ghazipur,Wheat,2098.29,471.3
2023-10-10,Ghazipur,Wheat,2225.07,278.8
2023-10-11,Ghazipur,Wheat,2210.05,74.8
2023-10-12,Ghazipur,Wheat,2179.12,211.2
2023-10-13,Ghazipur,Wheat,2207.17,416.2
2023-10-14,Ghazipur,Wheat,2207.41,409.3
2023-10-15,Ghazipur,Wheat,2201.21,153.9
2023-10-16,Ghazipur,Wheat,2205.33,333.9
2023-10-17,Ghazipur,Wheat,2194.47,53.2
2023-10-18,Ghazipur,Wheat,2149.51,105.4
2023-10-19,Ghazipur,Wheat,2126.47,311.2
2023-10-20,Ghazipur,Wheat,2191.13,257.7
2023-10-21,Ghazipur,Wheat,2129.43,56.7
2023-10-22,Ghazipur,Wheat,2244.27,315.2
2023-10-23,Ghazipur,Wheat,2253.51,144.0
2023-10-24,Ghazipur,Wheat,2233.74,398.0
2023-10-25,Ghazipur,Wheat,2282.9,278.7
2023-10-26,Ghazipur,Wheat,2155.05,278.8
2023-10-27,Ghazipur,Wheat,2135.52,253.6
2023-10-28,Ghazipur,Wheat,2235.71,129.5
2023-10-29,Ghazipur,Wheat,2214.05,266.5
2023-10-30,Ghazipur,Wheat,2197.64,142.4
2023-10-31,Ghazipur,Wheat,2198.08,201.8
2023-11-01,Ghazipur,Wheat,2234.98,448.0
2023-11-02,Ghazipur,Wheat,2197.86,278.6
2023-11-03,Ghazipur,Wheat,2223.48,178.3
2023-11-04,Ghazipur,Wheat,2292.17,119.9
2023-11-05,Ghazipur,Wheat,2241.41,70.6
2023-11-06,Ghazipur,Wheat,2207.14,481.8
2023-11-07,Ghazipur,Wheat,2219.68,328.9
2023-11-08,Ghazipur,Wheat,2132.68,161.4
2023-11-09,Ghazipur,Wheat,2270.95,486.2
2023-11-10,Ghazipur,Wheat,2217.24,249.9
2023-11-11,Ghazipur,Wheat,2158.45,263.5
2023-11-12,Ghazipur,Wheat,2243.81,188.0
2023-11-13,Ghazipur,Wheat,2304.25,81.5
2023-11-14,Ghazipur,Wheat,2209.74,492.6
2023-11-15,Ghazipur,Wheat,2147.22,284.1
2023-11-16,Ghazipur,Wheat,2161.7,377.0
2023-11-17,Ghazipur,Wheat,2145.87,323.6
2023-11-18,Ghazipur,Wheat,2203.56,302.4
2023-11-19,Ghazipur,Wheat,2255.99,241.4
2023-11-20,Ghazipur,Wheat,2120.88,234.3
2023-11-21,Ghazipur,Wheat,2189.35,112.9
2023-11-22,Ghazipur,Wheat,2256.93,445.0
2023-11-23,Ghazipur,Wheat,2256.79,70.6
2023-11-24,Ghazipur,Wheat,2238.01,244.7
2023-11-25,Ghazipur,Wheat,2226.15,76.5
2023-11-26,Ghazipur,Wheat,2213.59,128.0
2023-11-27,Ghazipur,Wheat,2215.79,160.4
2023-11-28,Ghazipur,Wheat,2251.79,401.3
2023-11-29,Ghazipur,Wheat,2152.96,376.8
2023-11-30,Ghazipur,Wheat,2253.4,293.6
2023-12-01,Ghazipur,Wheat,2481.57,114.4
2023-12-02,Ghazipur,Wheat,2476.56,169.1
2023-12-03,Ghazipur,Wheat,2560.86,112.8
2023-12-04,Ghazipur,Wheat,2570.09,205.8
2023-12-05,Ghazipur,Wheat,2559.27,116.0
2023-12-06,Ghazipur,Wheat,2566.98,403.3
2023-12-07,Ghazipur,Wheat,2566.84,413.6
2023-12-08,Ghazipur,Wheat,2587.91,267.7
2023-12-09,Ghazipur,Wheat,2511.72,408.6
2023-12-10,Ghazipur,Wheat,2506.23,377.5
2023-12-11,Ghazipur,Wheat,2585.62,276.5
2023-12-12,Ghazipur,Wheat,2475.83,164.3
2023-12-13,Ghazipur,Wheat,2562.71,225.7
2023-12-14,Ghazipur,Wheat,2512.73,64.3
2023-12-15,Ghazipur,Wheat,2556.49,322.8
2023-12-16,Ghazipur,Wheat,2572.91,129.4
2023-12-17,Ghazipur,Wheat,2521.34,439.0
2023-12-18,Ghazipur,Wheat,2498.32,215.2
2023-12-19,Ghazipur,Wheat,2550.42,262.7
2023-12-20,Ghazipur,Wheat,2480.5,410.9
2023-12-21,Ghazipur,Wheat,2552.57,379.4
2023-12-22,Ghazipur,Wheat,2587.53,482.4
2023-12-23,Ghazipur,Wheat,2625.77,183.6
2023-12-24,Ghazipur,Wheat,2528.55,393.6
2023-12-25,Ghazipur,Wheat,2566.37,435.5
2023-12-26,Ghazipur,Wheat,2607.75,478.6
2023-12-27,Ghazipur,Wheat,2598.54,450.8
2023-12-28,Ghazipur,Wheat,2480.16,409.4
2023-12-29,Ghazipur,Wheat,2494.84,123.2
2023-12-30,Ghazipur,Wheat,2500.12,194.2
2023-12-31,Ghazipur,Wheat,2561.68,136.7
2024-01-01,Ghazipur,Wheat,2559.38,176.6
2024-01-02,Ghazipur,Wheat,2506.5,474.6
2024-01-03,Ghazipur,Wheat,2549.97,264.3
2024-01-04,Ghazipur,Wheat,2516.32,228.8
2024-01-05,Ghazipur,Wheat,2435.78,403.5
2024-01-06,Ghazipur,Wheat,2558.23,413.8
2024-01-07,Ghazipur,Wheat,2515.37,468.5
2024-01-08,Ghazipur,Wheat,2590.01,78.5
2024-01-09,Ghazipur,Wheat,2486.36,84.0
2024-01-10,Ghazipur,Wheat,2576.76,471.6
2024-01-11,Ghazipur,Wheat,2428.89,472.5
2024-01-12,Ghazipur,Wheat,2579.28,399.9
2024-01-13,Ghazipur,Wheat,2497.54,146.9
2024-01-14,Ghazipur,Wheat,2614.83,255.9
2024-01-15,Ghazipur,Wheat,2557.09,183.9
2024-01-16,Ghazipur,Wheat,2464.68,192.2
2024-01-17,Ghazipur,Wheat,2560.2,423.6
2024-01-18,Ghazipur,Wheat,2587.35,99.6
2024-01-19,Ghazipur,Wheat,2484.41,133.2
2024-01-20,Ghazipur,Wheat,2517.65,426.2
2024-01-21,Ghazipur,Wheat,2636.64,490.0
2024-01-22,Ghazipur,Wheat,2602.7,198.1
2024-01-23,Ghazipur,Wheat,2577.2,71.4
2024-01-24,Ghazipur,Wheat,2509.85,387.7
2024-01-25,Ghazipur,Wheat,2491.63,383.7
2024-01-26,Ghazipur,Wheat,2539.13,98.1
2024-01-27,Ghazipur,Wheat,2594.37,404.9
2024-01-28,Ghazipur,Wheat,2525.73,474.9
2024-01-29,Ghazipur,Wheat,2574.79,376.0
2024-01-30,Ghazipur,Wheat,2533.89,486.8
2024-01-31,Ghazipur,Wheat,2601.06,399.7
2024-02-01,Ghazipur,Wheat,2549.48,327.2
2024-02-02,Ghazipur,Wheat,2517.82,418.4
2024-02-03,Ghazipur,Wheat,2424.89,318.7
2024-02-04,Ghazipur,Wheat,2572.4,453.9
2024-02-05,Ghazipur,Wheat,2546.41,223.6
2024-02-06,Ghazipur,Wheat,2547.69,421.2
2024-02-07,Ghazipur,Wheat,2564.7,301.8
2024-02-08,Ghazipur,Wheat,2462.9,346.7
2024-02-09,Ghazipur,Wheat,2569.81,74.3
2024-02-10,Ghazipur,Wheat,2547.69,383.7
2024-02-11,Ghazipur,Wheat,2510.94,472.0
2024-02-12,Ghazipur,Wheat,2512.13,389.0
2024-02-13,Ghazipur,Wheat,2469.11,418.8
2024-02-14,Ghazipur,Wheat,2577.28,166.3
2024-02-15,Ghazipur,Wheat,2635.04,408.3
2024-02-16,Ghazipur,Wheat,2587.31,244.7
2024-02-17,Ghazipur,Wheat,2511.37,68.9
2024-02-18,Ghazipur,Wheat,2506.59,185.7
2024-02-19,Ghazipur,Wheat,2471.12,201.4
2024-02-20,Ghazipur,Wheat,2499.83,415.2
2024-02-21,Ghazipur,Wheat,2506.24,368.2
2024-02-22,Ghazipur,Wheat,2515.41,233.9
2024-02-23,Ghazipur,Wheat,2553.15,463.6
2024-02-24,Ghazipur,Wheat,2650.28,76.1
2024-02-25,Ghazipur,Wheat,2631.3,100.9
2024-02-26,Ghazipur,Wheat,2565.38,245.4
2024-02-27,Ghazipur,Wheat,2612.53,209.4
2024-02-28,Ghazipur,Wheat,2545.75,106.0
2024-02-29,Ghazipur,Wheat,2631.45,223.2
2024-03-01,Ghazipur,Wheat,2206.51,369.5
2024-03-02,Ghazipur,Wheat,2209.93,137.9
2024-03-03,Ghazipur,Wheat,2300.22,413.9
2024-03-04,Ghazipur,Wheat,2331.19,447.9
2024-03-05,Ghazipur,Wheat,2214.39,106.5
2024-03-06,Ghazipur,Wheat,2286.43,321.9
2024-03-07,Ghazipur,Wheat,2217.92,414.3
2024-03-08,Ghazipur,Wheat,2227.81,319.1
2024-03-09,Ghazipur,Wheat,2290.74,197.8
2024-03-10,Ghazipur,Wheat,2229.63,201.7
2024-03-11,Ghazipur,Wheat,2248.66,339.3
2024-03-12,Ghazipur,Wheat,2253.72,75.6
2024-03-13,Ghazipur,Wheat,2286.59,337.7
