date,mandi,crop,price,arrival_volume_tonnes
2024-07-26,Madurai,Coconut,2733.82,41.8
2024-07-27,Madurai,Coconut,2772.65,18.8
2024-07-28,Madurai,Coconut,2740.46,97.2
2024-07-29,Madurai,Coconut,2879.85,86.6
2024-07-30,Madurai,Coconut,2695.84,90.9
2024-07-31,Madurai,Coconut,2746.67,91.5
2024-08-01,Madurai,Coconut,2720.87,10.7
2024-08-02,Madurai,Coconut,2753.83,55.4
2024-08-03,Madurai,Coconut,2776.27,63.5
2024-08-04,Madurai,Coconut,2711.13,47.3
2024-08-05,Madurai,Coconut,2827.9,86.7
2024-08-06,Madurai,Coconut,2747.16,91.5
2024-08-07,Madurai,Coconut,2758.63,22.1
2024-08-08,Madurai,Coconut,2798.53,44.1
2024-08-09,Madurai,Coconut,2802.81,56.2
2024-08-10,Madurai,Coconut,2837.41,11.8
2024-08-11,Madurai,Coconut,2788.07,71.6
2024-08-12,Madurai,Coconut,2672.49,87.6
2024-08-13,Madurai,Coconut,2758.78,76.9
2024-08-14,Madurai,Coconut,2801.35,37.9
2024-08-15,Madurai,Coconut,2800.36,91.2
2024-08-16,Madurai,Coconut,2782.3,34.3
2024-08-17,Madurai,Coconut,2807.53,34.6
2024-08-18,Madurai,Coconut,2711.28,87.1
2024-08-19,Madurai,Coconut,2796.54,89.8
2024-08-20,Madurai,Coconut,2743.2,60.6
2024-08-21,Madurai,Coconut,2829.74,27.7
2024-08-22,Madurai,Coconut,2794.58,34.7
2024-08-23,Madurai,Coconut,2798.9,56.9
2024-08-24,Madurai,Coconut,2744.92,22.5
2024-08-25,Madurai,Coconut,2733.4,19.9
2024-08-26,Madurai,Coconut,2727.59,83.5
2024-08-27,Madurai,Coconut,2785.76,76.7
2024-08-28,Madurai,Coconut,2733.21,83.6
2024-08-29,Madurai,Coconut,2709.05,22.9
2024-08-30,Madurai,Coconut,2750.26,57.7
2024-08-31,Madurai,Coconut,2749.05,42.2
2024-09-01,Madurai,Coconut,2807.98,73.5
2024-09-02,Madurai,Coconut,2801.19,33.5
2024-09-03,Madurai,Coconut,2905.24,80.9
2024-09-04,Madurai,Coconut,2768.98,12.7
2024-09-05,Madurai,Coconut,2809.78,84.1
2024-09-06,Madurai,Coconut,2808.04,37.5
2024-09-07,Madurai,Coconut,2756.7,82.1
2024-09-08,Madurai,Coconut,2691.47,94.4
2024-09-09,Madurai,Coconut,2759.59,24.8
2024-09-10,Madurai,Coconut,2837.8,66.4
2024-09-11,Madurai,Coconut,2869.1,91.3
2024-09-12,Madurai,Coconut,2708.88,46.5
2024-09-13,Madurai,Coconut,2739.41,41.7
2024-09-14,Madurai,Coconut,2810.82,12.4
2024-09-15,Madurai,Coconut,2723.4,42.6
2024-09-16,Madurai,Coconut,2823.97,35.3
2024-09-17,Madurai,Coconut,2760.07,81.7
2024-09-18,Madurai,Coconut,2661.8,47.7
2024-09-19,Madurai,Coconut,2749.8,67.4
2024-09-20,Madurai,Coconut,2794.52,11.9
2024-09-21,Madurai,Coconut,2785.08,13.9
2024-09-22,Madurai,Coconut,2706.85,65.9
2024-09-23,Madurai,Coconut,2809.42,33.0
2024-09-24,Madurai,Coconut,2741.08,16.0
2024-09-25,Madurai,Coconut,2776.6,79.4
2024-09-26,Madurai,Coconut,2760.47,62.3
2024-09-27,Madurai,Coconut,2728.72,66.4
2024-09-28,Madurai,Coconut,2780.11,89.4
2024-09-29,Madurai,Coconut,2773.61,86.9
2024-09-30,Madurai,Coconut,2755.38,40.5
2024-10-01,Madurai,Coconut,2745.16,52.9
2024-10-02,Madurai,Coconut,2780.93,82.3
2024-10-03,Madurai,Coconut,2784.81,53.3
2024-10-04,Madurai,Coconut,2754.43,42.5
2024-10-05,Madurai,Coconut,2850.58,80.9
2024-10-06,Madurai,Coconut,2833.6,16.7
2024-10-07,Madurai,Coconut,2697.58,78.8
2024-10-08,Madurai,Coconut,2831.97,67.3
2024-10-09,Madurai,Coconut,2851.46,20.7
2024-10-10,Madurai,Coconut,2836.86,51.1
2024-10-11,Madurai,Coconut,2725.03,68.8
2024-10-12,Madurai,Coconut,2836.88,45.9
2024-10-13,Madurai,Coconut,2721.37,61.7
2024-10-14,Madurai,Coconut,2848.95,67.7
2024-10-15,Madurai,Coconut,2836.84,72.9
2024-10-16,Madurai,Coconut,2809.06,57.7
2024-10-17,Madurai,Coconut,2887.14,10.5
2024-10-18,Madurai,Coconut,2789.66,85.8
2024-10-19,Madurai,Coconut,2682.79,42.2
2024-10-20,Madurai,Coconut,2812.24,46.6
2024-10-21,Madurai,Coconut,2807.13,23.9
2024-10-22,Madurai,Coconut,2852.49,44.0
2024-10-23,Madurai,Coconut,2813.95,66.7
2024-10-24,Madurai,Coconut,2728.8,57.2
2024-10-25,Madurai,Coconut,2934.82,53.1
2024-10-26,Madurai,Coconut,2742.7,70.5
2024-10-27,Madurai,Coconut,2770.15,10.6
2024-10-28,Madurai,Coconut,2691.1,84.5
2024-10-29,Madurai,Coconut,2750.89,46.9
2024-10-30,Madurai,Coconut,2737.62,25.2
2024-10-31,Madurai,Coconut,2810.18,75.9
2024-11-01,Madurai,Coconut,2822.76,98.0
2024-11-02,Madurai,Coconut,2849.83,78.7
2024-11-03,Madurai,Coconut,2749.92,60.3
2024-11-04,Madurai,Coconut,2752.34,47.9
2024-11-05,Madurai,Coconut,2836.35,27.4
2024-11-06,Madurai,Coconut,2799.13,37.7
2024-11-07,Madurai,Coconut,2731.09,32.4
2024-11-08,Madurai,Coconut,2833.44,65.8
2024-11-09,Madurai,Coconut,2746.18,93.8
2024-11-10,Madurai,Coconut,2798.43,47.0
2024-11-11,Madurai,Coconut,2885.15,55.5
2024-11-12,Madurai,Coconut,2784.12,87.1
2024-11-13,Madurai,Coconut,2807.61,57.0
2024-11-14,Madurai,Coconut,2752.57,51.4
2024-11-15,Madurai,Coconut,2766.27,10.2
2024-11-16,Madurai,Coconut,2800.9,81.5
2024-11-17,Madurai,Coconut,2743.66,48.0
2024-11-18,Madurai,Coconut,2765.01,54.7
2024-11-19,Madurai,Coconut,2762.0,58.1
2024-11-20,Madurai,Coconut,2824.6,61.7
2024-11-21,Madurai,Coconut,2852.35,26.3
2024-11-22,Madurai,Coconut,2666.48,45.2
2024-11-23,Madurai,Coconut,2862.69,82.3
2024-11-24,Madurai,Coconut,2790.29,69.8
2024-11-25,Madurai,Coconut,2783.65,88.4
2024-11-26,Madurai,Coconut,2750.59,86.5
2024-11-27,Madurai,Coconut,2832.08,32.6
2024-11-28,Madurai,Coconut,2861.26,52.2
2024-11-29,Madurai,Coconut,2802.68,32.3
2024-11-30,Madurai,Coconut,2821.42,53.9
2024-12-01,Madurai,Coconut,2778.61,28.3
2024-12-02,Madurai,Coconut,2789.29,80.2
2024-12-03,Madurai,Coconut,2829.56,70.9
2024-12-04,Madurai,Coconut,2826.37,14.2
2024-12-05,Madurai,Coconut,2940.08,31.5
2024-12-06,Madurai,Coconut,2769.27,90.1
2024-12-07,Madurai,Coconut,2801.65,85.2
2024-12-08,Madurai,Coconut,2831.2,83.3
2024-12-09,Madurai,Coconut,2735.96,46.4
2024-12-10,Madurai,Coconut,2833.09,22.4
2024-12-11,Madurai,Coconut,2828.29,20.1
2024-12-12,Madurai,Coconut,2816.89,30.7
2024-12-13,Madurai,Coconut,2733.76,24.4
2024-12-14,Madurai,Coconut,2814.98,80.1
2024-12-15,Madurai,Coconut,2841.4,33.3
2024-12-16,Madurai,Coconut,2678.78,10.8
2024-12-17,Madurai,Coconut,2752.51,10.3
2024-12-18,Madurai,Coconut,2814.28,43.0
2024-12-19,Madurai,Coconut,2795.11,19.9
2024-12-20,Madurai,Coconut,2778.18,80.7
2024-12-21,Madurai,Coconut,2746.81,64.1
2024-12-22,Madurai,Coconut,2781.21,73.4
2024-12-23,Madurai,Coconut,2771.16,53.1
2024-12-24,Madurai,Coconut,2825.23,13.5
2024-12-25,Madurai,Coconut,2812.54,77.5
2024-12-26,Madurai,Coconut,2825.36,38.9
2024-12-27,Madurai,Coconut,2726.81,26.6
2024-12-28,Madurai,Coconut,2791.38,71.4
2024-12-29,Madurai,Coconut,2772.26,36.9
2024-12-30,Madurai,Coconut,2815.34,16.2
2024-12-31,Madurai,Coconut,2794.26,88.2
2025-01-01,Madurai,Coconut,2905.02,99.5
2025-01-02,Madurai,Coconut,2776.66,43.0
2025-01-03,Madurai,Coconut,2841.0,79.0
2025-01-04,Madurai,Coconut,2731.02,85.6
2025-01-05,Madurai,Coconut,2793.83,62.6
2025-01-06,Madurai,Coconut,2891.96,31.9
2025-01-07,Madurai,Coconut,2812.6,48.6
2025-01-08,Madurai,Coconut,2814.66,20.6
2025-01-09,Madurai,Coconut,2860.23,70.4
2025-01-10,Madurai,Coconut,2821.34,29.2
2025-01-11,Madurai,Coconut,2863.45,65.0
2025-01-12,Madurai,Coconut,2797.33,87.0
2025-01-13,Madurai,Coconut,2816.46,83.1
2025-01-14,Madurai,Coconut,2838.46,33.6
2025-01-15,Madurai,Coconut,2693.28,70.1
2025-01-16,Madurai,Coconut,2816.94,58.1
2025-01-17,Madurai,Coconut,2902.63,27.5
2025-01-18,Madurai,Coconut,2836.86,30.5
2025-01-19,Madurai,Coconut,2858.66,45.3
2025-01-20,Madurai,Coconut,2781.12,27.5
2025-01-21,Madurai,Coconut,2738.88,75.2
2025-01-22,Madurai,Coconut,2810.12,77.7
2025-01-23,Madurai,Coconut,2717.05,65.4
2025-01-24,Madurai,Coconut,2734.45,31.6
2025-01-25,Madurai,Coconut,2759.3,51.1
2025-01-26,Madurai,Coconut,2811.62,15.8
2025-01-27,Madurai,Coconut,2847.59,58.1
2025-01-28,Madurai,Coconut,2767.47,61.8
2025-01-29,Madurai,Coconut,2807.54,54.4
2025-01-30,Madurai,Coconut,2874.62,14.7
2025-01-31,Madurai,Coconut,2860.98,33.5
2025-02-01,Madurai,Coconut,2783.89,60.5
2025-02-02,Madurai,Coconut,2754.22,76.3
2025-02-03,Madurai,Coconut,2785.91,83.3
2025-02-04,Madurai,Coconut,2850.66,57.8
2025-02-05,Madurai,Coconut,2805.37,75.3
2025-02-06,Madurai,Coconut,2756.28,92.5
2025-02-07,Madurai,Coconut,2839.28,43.6
2025-02-08,Madurai,Coconut,2842.4,77.3
2025-02-09,Madurai,Coconut,2801.63,24.5
2025-02-10,Madurai,Coconut,2904.46,49.5
2025-02-11,Madurai,Coconut,2740.48,86.1
2025-02-12,Madurai,Coconut,2796.24,50.8
2025-02-13,Madurai,Coconut,2781.27,38.1
2025-02-14,Madurai,Coconut,2853.76,50.8
2025-02-15,Madurai,Coconut,2815.7,53.8
2025-02-16,Madurai,Coconut,2886.94,74.0
2025-02-17,Madurai,Coconut,2802.63,20.2
2025-02-18,Madurai,Coconut,2900.48,62.1
2025-02-19,Madurai,Coconut,2736.92,63.0
2025-02-20,Madurai,Coconut,2879.82,34.0
2025-02-21,Madurai,Coconut,2827.26,99.0
2025-02-22,Madurai,Coconut,2833.66,48.6
2025-02-23,Madurai,Coconut,2926.08,14.7
2025-02-24,Madurai,Coconut,2865.37,93.2
2025-02-25,Madurai,Coconut,2865.47,29.1
2025-02-26,Madurai,Coconut,2768.2,64.1
2025-02-27,Madurai,Coconut,2878.63,16.8
2025-02-28,Madurai,Coconut,2829.89,21.4
2025-03-01,Madurai,Coconut,2759.76,20.1
2025-03-02,Madurai,Coconut,2851.33,17.7
2025-03-03,Madurai,Coconut,2865.06,56.6
2025-03-04,Madurai,Coconut,2802.25,13.5
2025-03-05,Madurai,Coconut,2748.73,71.8
2025-03-06,Madurai,Coconut,2827.33,26.2
2025-03-07,Madurai,Coconut,2801.68,44.3
2025-03-08,Madurai,Coconut,2800.34,27.4
2025-03-09,Madurai,Coconut,2861.26,51.2
2025-03-10,Madurai,Coconut,2708.5,40.0
2025-03-11,Madurai,Coconut,2788.51,78.3
2025-03-12,Madurai,Coconut,2793.06,83.0
2025-03-13,Madurai,Coconut,2771.44,24.1
2025-03-14,Madurai,Coconut,2773.35,96.5
2025-03-15,Madurai,Coconut,2868.68,27.3
2025-03-16,Madurai,Coconut,2840.17,74.9
2025-03-17,Madurai,Coconut,2830.53,51.7
2025-03-18,Madurai,Coconut,2876.28,96.1
2025-03-19,Madurai,Coconut,2848.93,72.8
2025-03-20,Madurai,Coconut,2856.69,18.1
2025-03-21,Madurai,Coconut,2691.41,70.3
2025-03-22,Madurai,Coconut,2814.9,86.3
2025-03-23,Madurai,Coconut,2783.09,72.5
2025-03-24,Madurai,Coconut,2757.8,54.6
2025-03-25,Madurai,Coconut,2785.0,88.2
2025-03-26,Madurai,Coconut,2855.42,48.2
2025-03-27,Madurai,Coconut,2839.56,48.1
2025-03-28,Madurai,Coconut,2859.64,44.0
2025-03-29,Madurai,Coconut,2844.67,17.8
2025-03-30,Madurai,Coconut,2765.59,70.5
2025-03-31,Madurai,Coconut,2770.22,33.4
2025-04-01,Madurai,Coconut,2798.77,26.2
2025-04-02,Madurai,Coconut,2856.03,79.4
2025-04-03,Madurai,Coconut,2867.2,53.6
2025-04-04,Madurai,Coconut,2812.31,92.1
2025-04-05,Madurai,Coconut,2800.14,97.7
2025-04-06,Madurai,Coconut,2730.22,43.8
2025-04-07,Madurai,Coconut,2848.06,25.9
2025-04-08,Madurai,Coconut,2814.61,95.6
2025-04-09,Madurai,Coconut,2807.53,26.3
2025-04-10,Madurai,Coconut,2929.17,12.6
2025-04-11,Madurai,Coconut,2852.87,54.9
2025-04-12,Madurai,Coconut,2807.18,15.5
2025-04-13,Madurai,Coconut,2818.39,56.4
2025-04-14,Madurai,Coconut,2808.0,27.3
2025-04-15,Madurai,Coconut,2948.44,51.2
2025-04-16,Madurai,Coconut,2856.92,82.4
2025-04-17,Madurai,Coconut,2929.93,93.1
2025-04-18,Madurai,Coconut,2786.89,11.9
2025-04-19,Madurai,Coconut,2771.22,20.1
2025-04-20,Madurai,Coconut,2784.93,25.4
2025-04-21,Madurai,Coconut,2838.76,68.3
2025-04-22,Madurai,Coconut,2773.28,90.8
2025-04-23,Madurai,Coconut,2735.34,98.9
2025-04-24,Madurai,Coconut,2877.34,65.0
2025-04-25,Madurai,Coconut,2762.97,17.0
2025-04-26,Madurai,Coconut,2859.31,99.2
2025-04-27,Madurai,Coconut,2860.75,76.7
2025-04-28,Madurai,Coconut,2762.6,15.6
2025-04-29,Madurai,Coconut,2855.19,65.8
2025-04-30,Madurai,Coconut,2739.57,87.2
2025-05-01,Madurai,Coconut,2818.47,49.6
2025-05-02,Madurai,Coconut,2824.81,45.2
2025-05-03,Madurai,Coconut,2780.37,32.9
2025-05-04,Madurai,Coconut,2830.93,16.8
2025-05-05,Madurai,Coconut,2733.1,35.1
2025-05-06,Madurai,Coconut,2784.46,28.2
2025-05-07,Madurai,Coconut,2755.75,78.4
2025-05-08,Madurai,Coconut,2922.08,75.0
2025-05-09,Madurai,Coconut,2872.08,48.8
2025-05-10,Madurai,Coconut,2941.99,34.8
2025-05-11,Madurai,Coconut,2885.71,33.0
2025-05-12,Madurai,Coconut,2857.61,43.5
2025-05-13,Madurai,Coconut,2806.86,10.8
2025-05-14,Madurai,Coconut,2902.95,67.4
2025-05-15,Madurai,Coconut,2864.35,63.5
2025-05-16,Madurai,Coconut,2843.4,80.3
2025-05-17,Madurai,Coconut,2846.76,76.2
2025-05-18,Madurai,Coconut,2835.0,84.3
2025-05-19,Madurai,Coconut,2728.22,39.4
2025-05-20,Madurai,Coconut,2847.2,96.6
2025-05-21,Madurai,Coconut,2837.37,61.8
2025-05-22,Madurai,Coconut,2843.38,25.2
2025-05-23,Madurai,Coconut,2818.62,26.7
2025-05-24,Madurai,Coconut,2899.28,83.3
2025-05-25,Madurai,Coconut,2823.92,17.6
2025-05-26,Madurai,Coconut,2781.07,89.6
2025-05-27,Madurai,Coconut,2974.75,62.1
2025-05-28,Madurai,Coconut,2925.34,12.1
2025-05-29,Madurai,Coconut,2868.37,67.6
2025-05-30,Madurai,Coconut,2844.59,78.4
2025-05-31,Madurai,Coconut,2895.53,50.8
2025-06-01,Madurai,Coconut,2855.1,34.6
2025-06-02,Madurai,Coconut,2880.42,76.5
2025-06-03,Madurai,Coconut,2914.21,85.3
2025-06-04,Madurai,Coconut,2879.33,78.7
2025-06-05,Madurai,Coconut,2777.74,60.5
2025-06-06,Madurai,Coconut,2850.73,27.0
2025-06-07,Madurai,Coconut,2864.52,65.6
2025-06-08,Madurai,Coconut,2845.95,11.7
2025-06-09,Madurai,Coconut,2834.73,37.0
2025-06-10,Madurai,Coconut,2786.53,61.8
2025-06-11,Madurai,Coconut,2838.59,94.0
2025-06-12,Madurai,Coconut,2787.59,28.8
2025-06-13,Madurai,Coconut,2814.6,88.4
2025-06-14,Madurai,Coconut,2788.03,21.6
2025-06-15,Madurai,Coconut,2946.52,39.4
2025-06-16,Madurai,Coconut,2867.88,60.9
2025-06-17,Madurai,Coconut,2842.99,39.0
2025-06-18,Madurai,Coconut,2824.68,24.1
2025-06-19,Madurai,Coconut,2763.7,86.8
2025-06-20,Madurai,Coconut,2947.01,54.8
2025-06-21,Madurai,Coconut,2777.38,57.9
2025-06-22,Madurai,Coconut,2830.77,54.0
2025-06-23,Madurai,Coconut,2827.68,11.7
2025-06-24,Madurai,Coconut,2784.24,35.9
2025-06-25,Madurai,Coconut,2868.68,36.3
2025-06-26,Madurai,Coconut,2828.95,42.7
2025-06-27,Madurai,Coconut,2900.23,40.1
2025-06-28,Madurai,Coconut,2925.64,52.0
2025-06-29,Madurai,Coconut,2822.23,62.1
2025-06-30,Madurai,Coconut,2930.23,99.4
2025-07-01,Madurai,Coconut,2874.83,26.7
2025-07-02,Madurai,Coconut,2891.87,17.9
2025-07-03,Madurai,Coconut,2809.94,60.9
2025-07-04,Madurai,Coconut,2922.21,10.1
2025-07-05,Madurai,Coconut,2797.21,85.2
2025-07-06,Madurai,Coconut,2776.32,38.8
2025-07-07,Madurai,Coconut,2907.52,24.4
2025-07-08,Madurai,Coconut,2807.47,12.5
2025-07-09,Madurai,Coconut,2759.25,54.7
2025-07-10,Madurai,Coconut,2848.73,72.7
2025-07-11,Madurai,Coconut,2819.91,83.0
2025-07-12,Madurai,Coconut,2858.0,35.9
2025-07-13,Madurai,Coconut,2839.94,53.2
2025-07-14,Madurai,Coconut,2932.37,11.8
2025-07-15,Madurai,Coconut,2818.01,19.9
2025-07-16,Madurai,Coconut,2845.06,34.6
2025-07-17,Madurai,Coconut,2947.46,58.2
2025-07-18,Madurai,Coconut,2789.08,91.6
2025-07-19,Madurai,Coconut,2936.3,90.8
2025-07-20,Madurai,Coconut,2756.43,73.1
2025-07-21,Madurai,Coconut,2796.64,78.1
2025-07-22,Madurai,Coconut,2938.22,43.8
2025-07-23,Madurai,Coconut,2813.82,30.3
2025-07-24,Madurai,Coconut,2781.24,13.9
2025-07-25,Madurai,Coconut,2819.1,23.0
2025-07-26,Madurai,Coconut,2897.0,26.3
2025-07-27,Madurai,Coconut,2942.41,43.0
2025-07-28,Madurai,Coconut,2907.96,89.4
2025-07-29,Madurai,Coconut,2938.36,31.8
2025-07-30,Madurai,Coconut,2815.39,54.2
2025-07-31,Madurai,Coconut,2817.41,75.8
2025-08-01,Madurai,Coconut,2869.34,38.0
2025-08-02,Madurai,Coconut,2920.71,79.4
2025-08-03,Madurai,Coconut,2896.9,47.1
2025-08-04,Madurai,Coconut,2933.35,71.2
2025-08-05,Madurai,Coconut,2785.25,58.8
2025-08-06,Madurai,Coconut,2875.04,13.9
2025-08-07,Madurai,Coconut,2897.25,30.6
2025-08-08,Madurai,Coconut,2874.66,74.7
2025-08-09,Madurai,Coconut,2910.51,51.0
2025-08-10,Madurai,Coconut,2856.04,77.4
2025-08-11,Madurai,Coconut,2817.04,93.0
2025-08-12,Madurai,Coconut,2778.57,78.8
2025-08-13,Madurai,Coconut,2791.02,19.8
2025-08-14,Madurai,Coconut,2838.97,54.5
2025-08-15,Madurai,Coconut,2772.59,62.2
2025-08-16,Madurai,Coconut,2851.08,37.0
2025-08-17,Madurai,Coconut,2850.23,34.1
2025-08-18,Madurai,Coconut,2887.43,85.3
2025-08-19,Madurai,Coconut,2785.29,19.0
2025-08-20,Madurai,Coconut,2867.9,57.4
2025-08-21,Madurai,Coconut,2851.0,83.4
2025-08-22,Madurai,Coconut,2909.07,72.6
2025-08-23,Madurai,Coconut,2924.6,99.7
2025-08-24,Madurai,Coconut,2893.09,49.5
2025-08-25,Madurai,Coconut,2874.33,75.4
2025-08-26,Madurai,Coconut,2760.19,55.8
2025-08-27,Madurai,Coconut,2838.99,53.5
2025-08-28,Madurai,Coconut,2873.77,14.6
2025-08-29,Madurai,Coconut,2850.71,57.8
2025-08-30,Madurai,Coconut,2818.95,27.2
2025-08-31,Madurai,Coconut,2818.21,69.5
2025-09-01,Madurai,Coconut,2904.18,68.7
2025-09-02,Madurai,Coconut,2820.64,80.5
2025-09-03,Madurai,Coconut,2912.06,37.6
2025-09-04,Madurai,Coconut,2733.25,93.7
2025-09-05,Madurai,Coconut,2843.51,80.7
2025-09-06,Madurai,Coconut,2759.76,35.6
2025-09-07,Madurai,Coconut,2897.73,79.1
2025-09-08,Madurai,Coconut,2851.37,57.4
2025-09-09,Madurai,Coconut,2910.53,36.7
2025-09-10,Madurai,Coconut,2932.57,21.3
2025-09-11,Madurai,Coconut,2885.78,61.6
2025-09-12,Madurai,Coconut,2930.73,67.4
2025-09-13,Madurai,Coconut,2791.39,16.4
2025-09-14,Madurai,Coconut,2863.67,43.7
2025-09-15,Madurai,Coconut,2864.41,16.3
2025-09-16,Madurai,Coconut,2880.18,33.5
2025-09-17,Madurai,Coconut,2867.78,14.7
2025-09-18,Madurai,Coconut,2933.69,30.4
2025-09-19,Madurai,Coconut,2823.28,95.3
2025-09-20,Madurai,Coconut,2855.12,77.7
2025-09-21,Madurai,Coconut,2979.57,42.3
2025-09-22,Madurai,Coconut,2830.25,10.4
2025-09-23,Madurai,Coconut,2884.55,48.9
2025-09-24,Madurai,Coconut,2945.23,94.4
2025-09-25,Madurai,Coconut,2857.11,23.9
2025-09-26,Madurai,Coconut,2769.33,61.6
2025-09-27,Madurai,Coconut,2865.36,22.0
2025-09-28,Madurai,Coconut,2820.47,39.1
2025-09-29,Madurai,Coconut,2815.71,72.4
2025-09-30,Madurai,Coconut,2721.53,88.6
2025-10-01,Madurai,Coconut,2883.15,99.7
2025-10-02,Madurai,Coconut,2934.62,49.0
2025-10-03,Madurai,Coconut,2824.01,91.5
2025-10-04,Madurai,Coconut,2842.94,23.3
2025-10-05,Madurai,Coconut,2873.0,35.2
2025-10-06,Madurai,Coconut,2808.98,98.2
2025-10-07,Madurai,Coconut,2860.18,59.6
2025-10-08,Madurai,Coconut,2903.55,94.6
2025-10-09,Madurai,Coconut,2892.35,49.2
2025-10-10,Madurai,Coconut,2887.98,75.2
2025-10-11,Madurai,Coconut,2923.48,83.1
2025-10-12,Madurai,Coconut,2839.57,22.6
2025-10-13,Madurai,Coconut,2872.82,34.9
2025-10-14,Madurai,Coconut,2822.4,53.7
2025-10-15,Madurai,Coconut,2894.31,59.4
2025-10-16,Madurai,Coconut,2838.87,51.9
2025-10-17,Madurai,Coconut,2942.91,70.4
2025-10-18,Madurai,Coconut,2887.76,62.6
2025-10-19,Madurai,Coconut,2811.78,68.2
2025-10-20,Madurai,Coconut,2926.15,75.8
2025-10-21,Madurai,Coconut,2792.67,44.0
2025-10-22,Madurai,Coconut,2858.2,45.4
2025-10-23,Madurai,Coconut,2907.81,34.2
2025-10-24,Madurai,Coconut,2907.48,78.6
2025-10-25,Madurai,Coconut,2857.18,27.3
2025-10-26,Madurai,Coconut,2847.96,34.7
2025-10-27,Madurai,Coconut,2858.23,88.3
2025-10-28,Madurai,Coconut,2901.6,73.4
2025-10-29,Madurai,Coconut,2933.78,14.7
2025-10-30,Madurai,Coconut,2931.83,55.6
2025-10-31,Madurai,Coconut,2880.13,53.3
2025-11-01,Madurai,Coconut,2832.51,15.0
2025-11-02,Madurai,Coconut,2871.86,46.3
2025-11-03,Madurai,Coconut,2925.05,45.3
2025-11-04,Madurai,Coconut,2983.15,48.0
2025-11-05,Madurai,Coconut,2849.65,49.8
2025-11-06,Madurai,Coconut,2943.75,80.2
2025-11-07,Madurai,Coconut,2860.21,55.3
2025-11-08,Madurai,Coconut,2886.32,77.3
2025-11-09,Madurai,Coconut,2978.68,45.8
2025-11-10,Madurai,Coconut,2842.66,20.0
2025-11-11,Madurai,Coconut,2784.61,84.4
2025-11-12,Madurai,Coconut,2865.03,89.3
2025-11-13,Madurai,Coconut,2896.27,44.2
2025-11-14,Madurai,Coconut,2838.28,43.6
2025-11-15,Madurai,Coconut,2924.72,50.9
2025-11-16,Madurai,Coconut,2843.31,16.0
2025-11-17,Madurai,Coconut,2860.41,21.2
2025-11-18,Madurai,Coconut,2879.03,70.4
2025-11-19,Madurai,Coconut,2938.59,31.4
2025-11-20,Madurai,Coconut,2895.55,42.6
2025-11-21,Madurai,Coconut,2922.6,47.4
2025-11-22,Madurai,Coconut,2854.95,25.9
2025-11-23,Madurai,Coconut,2999.9,28.8
2025-11-24,Madurai,Coconut,2820.83,13.9
2025-11-25,Madurai,Coconut,2945.68,53.0
2025-11-26,Madurai,Coconut,2897.87,89.0
2025-11-27,Madurai,Coconut,2901.09,34.8
2025-11-28,Madurai,Coconut,2958.5,81.7
2025-11-29,Madurai,Coconut,2903.99,97.2
2025-11-30,Madurai,Coconut,2917.06,25.5
2025-12-01,Madurai,Coconut,2913.03,71.0
2025-12-02,Madurai,Coconut,2965.31,84.9
2025-12-03,Madurai,Coconut,2892.28,84.4
2025-12-04,Madurai,Coconut,2875.02,61.2
2025-12-05,Madurai,Coconut,2926.07,95.5
2025-12-06,Madurai,Coconut,2996.89,43.6
2025-12-07,Madurai,Coconut,2884.63,44.5
2025-12-08,Madurai,Coconut,2802.35,44.7
2025-12-09,Madurai,Coconut,2870.51,83.5
2025-12-10,Madurai,Coconut,2987.24,86.8
2025-12-11,Madurai,Coconut,2861.37,30.0
2025-12-12,Madurai,Coconut,2844.19,45.0
2025-12-13,Madurai,Coconut,2901.97,49.1
2025-12-14,Madurai,Coconut,2930.55,54.9
2025-12-15,Madurai,Coconut,2937.51,41.0
2025-12-16,Madurai,Coconut,2868.18,85.7
2025-12-17,Madurai,Coconut,2881.87,35.1
2025-12-18,Madurai,Coconut,2830.1,57.1
2025-12-19,Madurai,Coconut,2942.63,53.2
2025-12-20,Madurai,Coconut,2952.06,81.8
2025-12-21,Madurai,Coconut,2839.21,69.8
2025-12-22,Madurai,Coconut,2867.79,16.1
2025-12-23,Madurai,Coconut,2945.01,68.8
2025-12-24,Madurai,Coconut,2860.76,69.9
2025-12-25,Madurai,Coconut,2938.81,30.6
2025-12-26,Madurai,Coconut,2861.06,15.4
2025-12-27,Madurai,Coconut,2943.59,64.0
2025-12-28,Madurai,Coconut,3010.83,53.4
2025-12-29,Madurai,Coconut,2951.77,74.4
2025-12-30,Madurai,Coconut,2879.62,27.8
2025-12-31,Madurai,Coconut,2882.69,88.6
2023-01-01,Trichy,Coconut,2490.09,16.7
2023-01-02,Trichy,Coconut,2452.28,15.7
2023-01-03,Trichy,Coconut,2451.15,98.0
2023-01-04,Trichy,Coconut,2511.71,25.9
2023-01-05,Trichy,Coconut,2462.83,24.8
2023-01-06,Trichy,Coconut,2502.93,72.2
2023-01-07,Trichy,Coconut,2456.43,95.2
2023-01-08,Trichy,Coconut,2425.07,51.6
2023-01-09,Trichy,Coconut,2479.41,68.9
2023-01-10,Trichy,Coconut,2436.12,85.7
2023-01-11,Trichy,Coconut,2495.42,20.7
2023-01-12,Trichy,Coconut,2510.05,32.1
2023-01-13,Trichy,Coconut,2542.14,96.7
